HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,Month,Day,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT,SPECIES_CODE,SEX,LENGTH,LENGTH_1MM,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,CALCULATED_WEIGHT_1MM,WEIGHT,SAMPLING_FACTOR
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,88.3,88,1,,,,,25.5,,,,,522.6579575,517.1000462,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,74.6,74,2,,,,,20.9,,,,,307.7536398,300.0448668,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,68,68,1,,,,,20,,,,,230.05284,230.05284,199,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,91.7,91,1,,,,,27.8,,,,,588.5218085,574.5242695,460,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,93,93,1,,,,,29.2,,,,,615.1307828,615.1307828,522,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,90.6,90,1,,,,,26,,,,,566.6284755,554.9239709,514,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,90.9,90,1,,,,,27.8,,,,,572.5433354,554.9239709,485,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,100.8,100,1,,,,,17.4,,,,,792.2162261,772.6326313,709,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,91.7,91,3,,,,,27.9,,,,,588.5218085,574.5242695,578,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,81.6,81,2,,,,,26.1,,,,,407.9081093,398.5601966,349,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,68.6,68,2,0,0,1,,,,,,,226.2565699,220.1240079,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,75.8,75,2,0,0,1,,,,,,,309.1595973,299.0675496,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,77.1,77,2,2,1,4,,,,,,,385.9113975,384.5783783,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,84.8,84,2,2,1,4,,,,,,,497.4015307,484.9891681,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,98.5,98,2,2,1,5,,,,,,,741.4975303,731.5049481,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,89.3,89,2,2,1,5,,,,,,,570.9202816,565.8210868,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,74.9,74,2,2,1,5,,,,,,,357.2466819,345.9163132,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,80.2,80,2,2,1,5,,,,,,,428.6776096,425.8334346,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,82,82,2,2,1,5,,,,,,,454.810411,454.810411,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,81,81,2,2,1,5,,,,,,,440.1729217,440.1729217,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,101.9,101,2,2,1,5,,,,,,,811.7124608,792.7391892,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,83.7,83,2,2,1,5,,,,,,,480.3849748,469.748348,411,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,77.5,77,2,2,1,5,,,,,,,391.2723358,384.5783783,342,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,69.6,69,2,2,1,5,,,,,,,293.7605606,287.057333,229,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,77.2,77,2,2,1,5,,,,,,,387.2473004,384.5783783,315,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,72.2,72,2,2,1,5,,,,,,,323.9355671,321.5487384,261,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,77.4,77,2,2,1,5,,,,,,,389.927767,384.5783783,334,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,74.5,74,2,2,1,2,,,,,,,352.1827856,345.9163132,274,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,2,70.4,70,2,2,1,5,,,,,,,302.8491381,298.2832177,274,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,86,86,2,2,1,5,,,,,,,516.3891518,516.3891518,451,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,87.2,87,2,2,1,6,,,,,,,535.8233623,532.5531381,467,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,86.1,86,2,2,1,2,,,,,,,517.9915548,516.3891518,409,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,81,81,2,2,1,5,,,,,,,440.1729217,440.1729217,376,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,85.5,85,2,2,1,5,,,,,,,508.4236083,500.5352974,410,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,83,83,2,2,1,5,,,,,,,469.748348,469.748348,402,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,1,110.5,110,3,,,,,36.2,,,,,1057.276172,1042.320538,,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,104.1,104,2,2,1,5,,,,,,,859.2789806,857.0800659,,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,87.2,87,2,2,1,5,,,,,,,535.8233623,532.5531381,404,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,79.8,79,2,2,1,5,,,,,,,423.0010815,411.789494,355,1
-20671,162,202102,59,3,0,8082021,8,8,707,0.532,2.964,13.656,Y,2.966,64.34062,-162.26762,CC-09,16,18,13.8,6.3,91,44,15,1,0.011801025,69322,2,92.5,92,2,2,1,6,,,,,,,627.1053465,618.1086379,609,1
-20672,162,202102,60,3,0,8082021,8,8,941,0.536,3.063,13.354,Y,2.827,64.30754,-161.57037,CC-10,12,15,14,11.1,91,44,15,1,0.011925495,69322,,,,,,,,,,,,,,,0,,
-20673,162,202102,61,3,0,8082021,8,8,1206,0.529,2.978,13.776,Y,2.795,64.00032,-161.56765,BB-10,16,19,13.7,4.7,91,44,15,1,0.011960955,69322,1,104.7,104,3,,,,,33.7,,,,,892.5493447,873.937659,,1
-20674,162,202102,62,3,0,8082021,8,8,1428,0.535,3.014,13.85,Y,2.704,63.99807,-162.31459,BB-09,15,18,13.2,5.7,91,44,15,1,0.012170574,69322,2,94.8,94,2,2,1,5,,,,,,,669.5430125,654.5849752,,1
-20675,162,202102,63,3,0,8092021,8,9,707,0.537,2.972,13.244,Y,2.478,63.66546,-163.05703,AA-08,13,15,13.6,11.7,91,44,15,1,0.01147588,69322,2,88.6,88,2,2,1,5,,,,,,,559.066571,549.0296537,,1
-20675,162,202102,63,3,0,8092021,8,9,707,0.537,2.972,13.244,Y,2.478,63.66546,-163.05703,AA-08,13,15,13.6,11.7,91,44,15,1,0.01147588,69322,2,86.5,86,2,2,1,5,,,,,,,524.4322284,516.3891518,,1
-20676,162,202102,64,3,0,8092021,8,9,943,0.54,3.071,13.49,Y,2.665,63.66746,-163.80781,AA-07,12,15,12.5,12.5,91,44,15,1,0.012078411,69322,,,,,,,,,,,,,,,0,,
-20677,162,202102,65,3,0,8092021,8,9,1210,0.556,3.233,13.395,Y,3.056,63.66585,-164.56674,AA-06,8,11,12,11.9,91,44,15,1,0.01262602,69322,,,,,,,,,,,,,,,0,,
-20678,162,202102,66,3,0,8092021,8,9,1534,0.536,3.062,14.495,Y,2.443,63.3354,-165.33769,ZZ-05,14,16,12.9,11.2,91,44,15,1,0.012940214,69322,,,,,,,,,,,,,,,0,,
-20691,162,202102,67,3,0,8102021,8,10,710,0.55,3.056,14.445,Y,2.573,63.00607,-166.02402,Y-04,19,22,9.8,9.8,137,44,15,1,0.012870308,69322,,,,,,,,,,,,,,,0,,
-20692,162,202102,68,3,0,8102021,8,10,949,0.546,3.141,14.743,Y,2.513,63.32333,-166.03428,ZZ-04,21,24,9.3,9.4,137,44,15,1,0.013501183,69322,2,86.9,86,2,2,1,5,,,,,,,530.9227152,516.3891518,,1
-20692,162,202102,68,3,0,8102021,8,10,949,0.546,3.141,14.743,Y,2.513,63.32333,-166.03428,ZZ-04,21,24,9.3,9.4,137,44,15,1,0.013501183,69322,2,87.2,87,2,2,1,5,,,,,,,535.8233623,532.5531381,461,1
-20692,162,202102,68,3,0,8102021,8,10,949,0.546,3.141,14.743,Y,2.513,63.32333,-166.03428,ZZ-04,21,24,9.3,9.4,137,44,15,1,0.013501183,69322,2,89.6,89,2,2,1,5,,,,,,,576.0480972,565.8210868,557,1
-20692,162,202102,68,3,0,8102021,8,10,949,0.546,3.141,14.743,Y,2.513,63.32333,-166.03428,ZZ-04,21,24,9.3,9.4,137,44,15,1,0.013501183,69322,1,122.9,122,5,,,,,,,,,,1476.676694,1442.972713,,1
-20692,162,202102,68,3,0,8102021,8,10,949,0.546,3.141,14.743,Y,2.513,63.32333,-166.03428,ZZ-04,21,24,9.3,9.4,137,44,15,1,0.013501183,69322,2,88.6,88,2,2,1,5,,,,,,,559.066571,549.0296537,,1
-20693,162,202102,69,3,0,8102021,8,10,1217,0.542,3.028,14.672,Y,2.443,63.32618,-166.72079,ZZ-03,25,27,8.1,8.2,137,44,15,1,0.012952787,69322,,,,,,,,,,,,,,,0,,
-20694,162,202102,70,3,0,8102021,8,10,1445,0.538,3.012,15.15,Y,2.397,63.00235,-166.75036,Y-03,26,28,9.1,8.9,137,44,15,1,0.013304104,69322,2,88.9,88,2,2,1,5,,,,,,,564.1277044,549.0296537,,1
-20694,162,202102,70,3,0,8102021,8,10,1445,0.538,3.012,15.15,Y,2.397,63.00235,-166.75036,Y-03,26,28,9.1,8.9,137,44,15,1,0.013304104,69322,2,82.3,82,2,2,1,5,,,,,,,459.2601341,454.810411,,1
-20695,162,202102,71,3,0,8102021,8,10,1713,0.522,2.832,15.327,Y,2.496,62.9969,-167.42486,Y-02,34,36,8.3,2,137,44,15,2,0.012655183,69322,,,,,,,,,,,,,,,0,,
-20771,162,202102,73,3,0,8112021,8,11,1002,0.54,2.964,14.866,Y,2.659,62.66226,-167.48342,X-02,25,28,8.4,3,137,44,15,1,0.012846664,69322,2,95.8,95,2,2,1,5,,,,,,,688.5385303,673.3155677,,1
-20772,162,202102,74,3,0,8112021,8,11,1246,0.541,3.025,14.168,Y,2.836,62.66347,-166.76395,X-03,23,26,9.9,9.6,137,44,15,1,0.012495452,69322,,,,,,,,,,,,,,,0,,
-20773,162,202102,75,3,0,8112021,8,11,1509,0.547,3.099,14.503,Y,2.641,62.33807,-166.72109,W-03,19,22,10.5,10.2,137,44,15,1,0.013103806,69322,,,,,,,,,,,,,,,0,,
-20775,162,202102,77,3,0,8112021,8,11,1858,0.539,2.986,15.02,Y,2.56,62.34252,-167.47154,W-02,24,27,9,8.7,137,44,15,1,0.013076086,69322,,,,,,,,,,,,,,,0,,
-21830,94,202202,3,3,0,8022022,8,2,725,0.557,3.143,15.421,Y,2.283,64.32042,-165.31448,CC-05,21,23,12.7,11.4,137,44,15,1,0.014131067,69322,2,87.8,87,2,2,1,6,,,,,,,545.7092335,532.5531381,504,1
-21831,94,202202,4,3,0,8022022,8,2,1042,0.544,3.032,14.371,Y,2.938,64.32123,-164.53941,CC-06,12,15,14.1,12,91,44,15,1,0.012703817,69322,,,,,,,,,,,,,,,0,,
-21832,94,202202,5,3,6.22,8022022,8,2,1326,0.532,2.887,15.535,Y,2.417,64.00333,-164.55016,BB-06,16,18,12.3,10.2,137,44,15,1,0.013076035,69322,2,94,94,2,2,1,5,,,,,,,654.5849752,654.5849752,630,1
-21832,94,202202,5,3,6.22,8022022,8,2,1326,0.532,2.887,15.535,Y,2.417,64.00333,-164.55016,BB-06,16,18,12.3,10.2,137,44,15,1,0.013076035,69322,2,88.2,88,2,2,1,6,,,,,,,552.3626707,549.0296537,,1
-21832,94,202202,5,3,6.22,8022022,8,2,1326,0.532,2.887,15.535,Y,2.417,64.00333,-164.55016,BB-06,16,18,12.3,10.2,137,44,15,1,0.013076035,69322,1,107.8,107,1,,,,,,,,,,978.2266014,955.6025633,,1
-21832,94,202202,5,3,6.22,8022022,8,2,1326,0.532,2.887,15.535,Y,2.417,64.00333,-164.55016,BB-06,16,18,12.3,10.2,137,44,15,1,0.013076035,69322,1,106.7,106,1,,,,,,,,,,947.2113524,927.8274586,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,72.4,72,2,2,1,6,,,,,,,326.3334368,321.5487384,248,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,88.8,88,2,2,1,6,,,,,,,562.4374925,549.0296537,490,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,82.6,82,2,2,1,6,,,,,,,463.7369634,454.810411,374,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,79.3,79,2,2,1,6,,,,,,,415.9717903,411.789494,374,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,87.3,87,2,2,1,5,,,,,,,537.4631684,532.5531381,432,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,89.2,89,2,2,1,5,,,,,,,569.2173731,565.8210868,480,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,85.2,85,2,2,1,6,,,,,,,503.6813731,500.5352974,426,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,75.4,75,2,2,1,6,,,,,,,363.6402147,358.5197212,282,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,84.5,84,2,2,1,6,,,,,,,492.7239179,484.9891681,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,80.8,80,2,2,1,6,,,,,,,437.2812626,425.8334346,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,79.4,79,2,2,1,6,,,,,,,417.3717622,411.789494,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,76.4,76,2,2,1,5,,,,,,,376.6406809,371.40624,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,98,98,2,2,1,5,,,,,,,731.5049481,731.5049481,574,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,88,88,2,2,1,5,,,,,,,549.0296537,549.0296537,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,84.2,84,2,2,1,5,,,,,,,488.0738918,484.9891681,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,96.3,96,2,2,1,5,,,,,,,698.1611113,692.3775491,598,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,94.8,94,2,2,1,4,,,,,,,669.5430125,654.5849752,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,82.5,82,2,5,1,4,,,,,,,462.2416711,454.810411,402,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,77.7,77,2,3,1,6,,,,,,,393.9701568,384.5783783,306,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,84.7,84,2,3,1,5,,,,,,,495.8392572,484.9891681,,1
-21833,94,202202,6,3,6.22,8022022,8,2,1605,0.532,2.816,14.954,Y,2.39,63.99658,-163.83291,BB-07,15,17,14.2,10.8,137,44,15,1,0.012277447,69322,2,77.7,77,3,0,0,1,,,,,,,334.0518886,324.7283052,,1
-21840,94,202202,7,3,6.22,8032022,8,3,711,0.536,3.051,14.937,Y,2.581,64.33805,-163.7846,CC-07,15,18,13.6,11.2,137,44,15,1,0.013286899,69322,1,7.2,7,2,,,,,,,,,,0.198825813,0.181986953,,1
-21840,94,202202,7,3,6.22,8032022,8,3,711,0.536,3.051,14.937,Y,2.581,64.33805,-163.7846,CC-07,15,18,13.6,11.2,137,44,15,1,0.013286899,69322,1,8.3,8,2,,,,,,,,,,0.31076801,0.276829474,,1
-21840,94,202202,7,3,6.22,8032022,8,3,711,0.536,3.051,14.937,Y,2.581,64.33805,-163.7846,CC-07,15,18,13.6,11.2,137,44,15,1,0.013286899,69322,2,7.2,7,2,0,0,0,,,,,,,0.196046227,0.179510414,,1
-21841,94,202202,8,3,0,8032022,8,3,932,0.538,3.045,14.29,Y,2.745,64.24725,-163.1278,CC-08,17,20,12.9,10.7,137,44,15,1,0.012686375,69322,,,,,,,,,,,,,,,0,,
-21842,94,202202,9,3,6.22,8032022,8,3,1222,0.533,2.889,14.66,Y,2.611,64.33123,-162.28992,CC-09,15,18,13.2,11.6,137,44,15,1,0.012348083,69322,,,,,,,,,,,,,,,0,,
-21843,94,202202,10,3,0,8032022,8,3,1455,0.52,2.892,13.961,Y,2.922,64.32134,-161.57845,CC-10,11,14,13.3,11,91,44,15,1,0.011771528,69322,,,,,,,,,,,,,,,0,,
-21852,94,202202,11,3,6.22,8042022,8,4,708,0.526,2.904,15.472,Y,2.562,64.0007,-161.52821,BB-10,14,17,13,9.7,137,44,15,1,0.013099693,69322,2,93.3,93,2,2,1,5,,,,,,,641.6694906,636.1834438,,1
-21852,94,202202,11,3,6.22,8042022,8,4,708,0.526,2.904,15.472,Y,2.562,64.0007,-161.52821,BB-10,14,17,13,9.7,137,44,15,1,0.013099693,69322,1,109.3,109,2,,,,,,,,,,1021.625852,1012.843107,,1
-21853,94,202202,12,3,6.22,8042022,8,4,1008,0.543,3.018,15.514,Y,2.564,63.99625,-162.29018,BB-09,14,17,12,10.2,137,44,15,1,0.013650893,69322,2,94.5,94,2,2,1,6,,,,,,,663.9089931,654.5849752,624,1
-21853,94,202202,12,3,6.22,8042022,8,4,1008,0.543,3.018,15.514,Y,2.564,63.99625,-162.29018,BB-09,14,17,12,10.2,137,44,15,1,0.013650893,69322,1,93.2,93,2,,,,,,,,,,619.2959099,615.1307828,,1
-21853,94,202202,12,3,6.22,8042022,8,4,1008,0.543,3.018,15.514,Y,2.564,63.99625,-162.29018,BB-09,14,17,12,10.2,137,44,15,1,0.013650893,69322,2,98.3,98,2,2,1,5,,,,,,,737.4903293,731.5049481,634,1
-21853,94,202202,12,3,6.22,8042022,8,4,1008,0.543,3.018,15.514,Y,2.564,63.99625,-162.29018,BB-09,14,17,12,10.2,137,44,15,1,0.013650893,69322,2,87,87,2,2,1,6,,,,,,,532.5531381,532.5531381,472,1
-21853,94,202202,12,3,6.22,8042022,8,4,1008,0.543,3.018,15.514,Y,2.564,63.99625,-162.29018,BB-09,14,17,12,10.2,137,44,15,1,0.013650893,69322,2,53.5,53,2,0,0,0,,,,,,,103.9620287,100.9529967,96,1
-21854,94,202202,13,3,4.1,8042022,8,4,1333,0.534,2.772,14.119,Y,2.826,63.99178,-163.04289,BB-08,15,18,13.1,9.9,137,44,15,1,0.011410777,69322,2,76.1,76,2,2,1,6,,,,,,,372.7105597,371.40624,314,1
-21854,94,202202,13,3,4.1,8042022,8,4,1333,0.534,2.772,14.119,Y,2.826,63.99178,-163.04289,BB-08,15,18,13.1,9.9,137,44,15,1,0.011410777,69322,2,87.1,87,2,2,1,5,,,,,,,534.1866864,532.5531381,,1
-21854,94,202202,13,3,4.1,8042022,8,4,1333,0.534,2.772,14.119,Y,2.826,63.99178,-163.04289,BB-08,15,18,13.1,9.9,137,44,15,1,0.011410777,69322,2,81.9,81,2,2,1,5,,,,,,,453.3331822,440.1729217,,1
-21855,94,202202,14,3,0,8042022,8,4,1733,0.534,2.928,14.682,Y,2.858,63.66935,-163.06356,AA-08,11,14,13.7,10.1,91,44,15,1,0.012533557,69322,2,84.5,84,2,5,1,5,,,,,,,492.7239179,484.9891681,,1
-21868,94,202202,15,3,0,8052022,8,5,1152,0.514,2.854,14.608,Y,2.711,64.01943,-165.31816,BB-05,15,18,10.5,8.8,91,44,15,1,0.012155218,69322,2,83.4,83,2,2,1,5,,,,,,,475.808194,469.748348,,1
-21868,94,202202,15,3,0,8052022,8,5,1152,0.514,2.854,14.608,Y,2.711,64.01943,-165.31816,BB-05,15,18,10.5,8.8,91,44,15,1,0.012155218,69322,2,96.4,96,2,2,1,5,,,,,,,700.0956504,692.3775491,664,1
