HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT_VARIABLE,AREA_SWEPT_FIXED,SPECIES_CODE,SEX,LENGTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,WEIGHT,SAMPLING_FACTOR
-8713,162,201201,157,3,0,7082012,1603,0.501,2.744,16.449,Y,2.117,60.1547,-172.9732,QP2524,57,59,4.5,-1.4,229,44,15,1,0.013159568,0.012192341,69323,2,108,4,0,4,1,,,,,,,852.6915926,,1
-8713,162,201201,157,3,0,7082012,1603,0.501,2.744,16.449,Y,2.117,60.1547,-172.9732,QP2524,57,59,4.5,-1.4,229,44,15,1,0.013159568,0.012192341,69323,2,53,2,0,0,0,,,,,,,169.4440331,,1
-8713,162,201201,157,3,0,7082012,1603,0.501,2.744,16.449,Y,2.117,60.1547,-172.9732,QP2524,57,59,4.5,-1.4,229,44,15,1,0.013159568,0.012192341,69323,2,62,2,0,0,0,,,,,,,241.9074208,,1
-8713,162,201201,157,3,0,7082012,1603,0.501,2.744,16.449,Y,2.117,60.1547,-172.9732,QP2524,57,59,4.5,-1.4,229,44,15,1,0.013159568,0.012192341,69323,2,60,2,0,0,0,,,,,,,224.5553437,,1
-8713,162,201201,157,3,0,7082012,1603,0.501,2.744,16.449,Y,2.117,60.1547,-172.9732,QP2524,57,59,4.5,-1.4,229,44,15,1,0.013159568,0.012192341,69323,2,64,2,0,0,0,,,,,,,259.9851827,,1
-8713,162,201201,157,3,0,7082012,1603,0.501,2.744,16.449,Y,2.117,60.1547,-172.9732,QP2524,57,59,4.5,-1.4,229,44,15,1,0.013159568,0.012192341,69323,1,75,2,,,,,,,,,,336.3685028,,1
-8714,162,201201,158,3,0,7092012,643,0.503,2.81,17.46,Y,1.792,59.67461,-173.25936,O-25,93,95,7,-0.7,320,44,15,2,0.014304365,0.012485597,69323,1,126,3,,,,,,,,,,1686.113709,,1
-8714,162,201201,158,3,0,7092012,643,0.503,2.81,17.46,Y,1.792,59.67461,-173.25936,O-25,93,95,7,-0.7,320,44,15,2,0.014304365,0.012485597,69323,1,131,3,,,,,,,,,,1902.830752,,1
-8714,162,201201,158,3,0,7092012,643,0.503,2.81,17.46,Y,1.792,59.67461,-173.25936,O-25,93,95,7,-0.7,320,44,15,2,0.014304365,0.012485597,69323,1,133,3,,,,,,,,,,1994.556459,,1
-8714,162,201201,158,3,0,7092012,643,0.503,2.81,17.46,Y,1.792,59.67461,-173.25936,O-25,93,95,7,-0.7,320,44,15,2,0.014304365,0.012485597,69323,1,117,2,,,,,,,,,,1339.318794,,1
-8714,162,201201,158,3,0,7092012,643,0.503,2.81,17.46,Y,1.792,59.67461,-173.25936,O-25,93,95,7,-0.7,320,44,15,2,0.014304365,0.012485597,69323,1,126,2,,,,,,,,,,1686.113709,,1
-8714,162,201201,158,3,0,7092012,643,0.503,2.81,17.46,Y,1.792,59.67461,-173.25936,O-25,93,95,7,-0.7,320,44,15,2,0.014304365,0.012485597,69323,1,122,2,,,,,,,,,,1525.293277,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,116,2,,,,,,,,,,1304.06991,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,117,2,,,,,,,,,,1339.318794,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,115,2,,,,,,,,,,1269.455546,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,133,3,,,,,,,,,,1994.556459,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,112,2,,,,,,,,,,1169.359074,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,97,3,,,,,,,,,,748.0272264,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,88,2,,,,,,,,,,552.73709,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,126,3,,,,,,,,,,1686.113709,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,120,3,,,,,,,,,,1448.933185,,1
-8715,162,201201,159,3,0,7092012,902,0.519,2.881,17.601,Y,1.846,59.49998,-173.50504,ON2625,101,103,7.1,0.1,320,44,15,2,0.014784228,0.01280107,69323,1,103,2,,,,,,,,,,901.3781008,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,124,2,,,,,,,,,,1604.3372,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,121,3,,,,,,,,,,1486.780796,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,125,2,,,,,,,,,,1644.88083,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,136,2,,,,,,,,,,2137.69728,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,131,2,,,,,,,,,,1902.830752,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,122,2,,,,,,,,,,1525.293277,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,139,2,,,,,,,,,,2287.648513,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,147,2,,,,,,,,,,2722.081427,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,116,2,,,,,,,,,,1304.06991,,1
-8716,162,201201,160,3,0,7092012,1115,0.487,2.675,17.405,Y,1.844,59.66621,-173.86171,O-26,102,104,7.4,0.3,320,44,15,2,0.01357425,0.011885755,69323,1,106,2,,,,,,,,,,985.4827775,,1
-8717,162,201201,161,3,0,7092012,1324,0.501,2.753,17.695,Y,1.952,59.83124,-173.56909,PO2625,93,95,6.6,-0.6,320,44,15,1,0.014202828,0.012232331,69323,1,92,3,,,,,,,,,,634.6039561,,1
-8717,162,201201,161,3,0,7092012,1324,0.501,2.753,17.695,Y,1.952,59.83124,-173.56909,PO2625,93,95,6.6,-0.6,320,44,15,1,0.014202828,0.012232331,69323,1,129,2,,,,,,,,,,1814.008928,,1
-8717,162,201201,161,3,0,7092012,1324,0.501,2.753,17.695,Y,1.952,59.83124,-173.56909,PO2625,93,95,6.6,-0.6,320,44,15,1,0.014202828,0.012232331,69323,1,119,2,,,,,,,,,,1411.744364,,1
-8717,162,201201,161,3,0,7092012,1324,0.501,2.753,17.695,Y,1.952,59.83124,-173.56909,PO2625,93,95,6.6,-0.6,320,44,15,1,0.014202828,0.012232331,69323,1,138,2,,,,,,,,,,2236.897785,,1
-8717,162,201201,161,3,0,7092012,1324,0.501,2.753,17.695,Y,1.952,59.83124,-173.56909,PO2625,93,95,6.6,-0.6,320,44,15,1,0.014202828,0.012232331,69323,1,132,2,,,,,,,,,,1948.327552,,1
-8718,162,201201,162,3,0,7092012,1539,0.445,2.437,17.092,Y,1.847,60.0051,-173.25834,P-25,72,74,6.9,-1.1,274,44,15,2,0.012144131,0.010828256,69323,1,116,2,,,,,,,,,,1304.06991,,1
-8719,162,201201,163,3,0,7102012,647,0.494,2.823,17.008,Y,1.913,59.33529,-173.16685,N-25,98,100,7,-0.1,320,44,15,1,0.013998521,0.01254336,69323,,,,,,,,,,,,,,,
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,111,2,,,,,,,,,,1137.222316,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,117,2,,,,,,,,,,1339.318794,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,132,2,,,,,,,,,,1948.327552,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,116,2,,,,,,,,,,1304.06991,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,136,2,,,,,,,,,,2137.69728,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,117,2,,,,,,,,,,1339.318794,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,129,2,,,,,,,,,,1814.008928,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,122,2,,,,,,,,,,1525.293277,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,136,2,,,,,,,,,,2137.69728,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,130,2,,,,,,,,,,1858.059922,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,129,2,,,,,,,,,,1814.008928,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,119,2,,,,,,,,,,1411.744364,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,102,2,,,,,,,,,,874.4637473,,1
-8720,162,201201,164,3,0,7102012,915,0.497,2.772,17.18,Y,1.664,59.50729,-172.9128,ON2524,92,94,7.2,-0.6,320,44,15,2,0.013884634,0.012316753,69323,1,123,2,,,,,,,,,,1564.476714,,1
-8721,162,201201,165,3,0,7102012,1129,0.483,2.656,17.34,Y,1.761,59.33441,-172.51705,N-24,87,89,7.8,-0.8,274,44,15,2,0.013427501,0.011801333,69323,1,132,2,,,,,,,,,,1948.327552,,1
-8721,162,201201,165,3,0,7102012,1129,0.483,2.656,17.34,Y,1.761,59.33441,-172.51705,N-24,87,89,7.8,-0.8,274,44,15,2,0.013427501,0.011801333,69323,1,132,2,,,,,,,,,,1948.327552,,1
-8722,162,201201,166,3,0,7102012,1402,0.487,2.668,17.029,Y,2.038,59.66505,-172.56766,O-24,82,84,7,-1.2,274,44,15,2,0.013246252,0.011854653,69323,1,117,2,,,,,,,,,,1339.318794,,1
-8723,162,201201,167,3,0,7102012,1635,0.491,2.695,17.401,Y,1.87,59.66885,-171.92225,O-23,76,78,7.5,-1.3,274,44,15,2,0.013672597,0.011974621,69323,2,101,2,3,1,5,,,,,,,732.3683616,,1
-8723,162,201201,167,3,0,7102012,1635,0.491,2.695,17.401,Y,1.87,59.66885,-171.92225,O-23,76,78,7.5,-1.3,274,44,15,2,0.013672597,0.011974621,69323,1,124,3,,,,,,,,,,1604.3372,,1
-8911,162,201201,168,3,0,7112012,910,0.502,2.777,18.034,Y,1.435,59.33996,-171.84343,N-23,78,79,7.2,-1.1,274,44,15,2,0.014601114,0.012338969,69323,,,,,,,,,,,,,,,
-8913,162,201201,170,3,0,7112012,1427,0.48,2.68,17.91,Y,1.313,58.99431,-172.43264,M-24,97,98,8.1,-0.6,320,44,15,1,0.013994211,0.011907972,69323,,,,,,,,,,,,,,,
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,115,2,,,,,,,,,,1269.455546,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,93,2,,,,,,,,,,656.2831571,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,117,2,,,,,,,,,,1339.318794,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,114,2,,,,,,,,,,1235.46965,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,106,2,,,,,,,,,,985.4827775,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,110,2,,,,,,,,,,1105.689868,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,107,2,,,,,,,,,,1014.658171,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,109,2,,,,,,,,,,1074.755706,,1
-9039,162,201201,193,3,0,7202012,954,0.508,2.769,18.358,Y,1.695,59.00085,-175.02598,M-28,128,130,7.3,1.4,411,44,15,1,0.014820619,0.012303423,69323,1,95,2,,,,,,,,,,701.1378929,,1
-9041,162,201201,194,3,0,7202012,1225,0.504,2.729,18.039,Y,1.7,59.32384,-175.10441,N-28,131,133,7.4,1.4,411,44,15,1,0.014352714,0.012125692,69323,1,128,2,,,,,,,,,,1770.671642,,1
-9041,162,201201,194,3,0,7202012,1225,0.504,2.729,18.039,Y,1.7,59.32384,-175.10441,N-28,131,133,7.4,1.4,411,44,15,1,0.014352714,0.012125692,69323,1,135,2,,,,,,,,,,2089.235172,,1
-9041,162,201201,194,3,0,7202012,1225,0.504,2.729,18.039,Y,1.7,59.32384,-175.10441,N-28,131,133,7.4,1.4,411,44,15,1,0.014352714,0.012125692,69323,1,140,2,,,,,,,,,,2339.174453,,1
-9041,162,201201,194,3,0,7202012,1225,0.504,2.729,18.039,Y,1.7,59.32384,-175.10441,N-28,131,133,7.4,1.4,411,44,15,1,0.014352714,0.012125692,69323,1,95,2,,,,,,,,,,701.1378929,,1
-9043,162,201201,195,3,0,7202012,1522,0.508,2.788,18.442,Y,1.648,59.64946,-175.11082,O-28,124,126,7.7,1,366,44,15,1,0.014990593,0.012387845,69323,1,130,2,,,,,,,,,,1858.059922,,1
-9043,162,201201,195,3,0,7202012,1522,0.508,2.788,18.442,Y,1.648,59.64946,-175.11082,O-28,124,126,7.7,1,366,44,15,1,0.014990593,0.012387845,69323,1,118,2,,,,,,,,,,1375.208257,,1
-9030,162,201201,196,3,0,7212012,723,0.504,2.786,18.041,Y,1.854,59.98701,-175.27452,P-28,116,118,8.2,0.8,366,44,15,1,0.01465412,0.012378959,69323,,,,,,,,,,,,,,,
-9032,162,201201,197,3,0,7212012,1004,0.511,2.865,18.092,Y,1.591,60.32943,-175.38922,Q-28,110,112,8,0.8,366,44,15,1,0.015112254,0.012729977,69323,1,117,2,,,,,,,,,,1339.318794,,1
-9034,162,201201,198,3,0,7212012,1239,0.508,2.81,18.75,Y,1.442,60.66731,-175.45829,R-28,105,106,8,0.3,366,44,15,1,0.015361217,0.012485597,69323,,,,,,,,,,,,,,,
-9036,162,201201,199,3,0,7212012,1507,0.49,2.702,18.38,Y,1.774,60.98999,-175.53927,S-28,100,102,8.2,-1.3,320,44,15,2,0.014479344,0.012005724,69323,,,,,,,,,,,,,,,
-9038,162,201201,200,3,0,7212012,1747,0.504,2.75,16.76,Y,1.995,61.00203,-174.89482,S-27,90,92,7.8,-1.4,320,44,15,1,0.013437694,0.012219001,69323,,,,,,,,,,,,,,,
-9045,162,201201,201,3,0,7222012,716,0.486,2.69,19.322,Y,1.726,60.66328,-174.83175,R-27,96,98,7.6,-0.5,320,44,15,2,0.015153829,0.011952405,69323,1,143,2,,,,,,,,,,2498.465338,,1
-9045,162,201201,201,3,0,7222012,716,0.486,2.69,19.322,Y,1.726,60.66328,-174.83175,R-27,96,98,7.6,-0.5,320,44,15,2,0.015153829,0.011952405,69323,1,102,2,,,,,,,,,,874.4637473,,1
-9046,162,201201,202,3,0,7222012,1004,0.486,2.711,17.832,Y,1.751,60.66947,-174.13049,R-26,85,87,7.6,-0.9,274,44,15,2,0.014094433,0.012045713,69323,,,,,,,,,,,,,,,
-9042,162,201201,204,3,0,7222012,1339,0.499,2.728,16.907,Y,1.932,60.97749,-174.16592,S-26,81,83,7.4,-1.5,274,44,15,2,0.01344711,0.012121249,69323,,,,,,,,,,,,,,,
-10164,89,201301,138,3,0,7132013,1457,0.545,2.994,17.296,U,2.254,59.33219,-171.16948,N-22,73,75,6.9,-1.4,274,44,15,1,0.015097864,0.01330316,69323,,,,,,,,,,,,,,,
-10165,89,201301,139,3,0,7132013,1739,0.54,2.997,17.277,U,2.451,59.33712,-171.8354,N-23,78,80,6.9,-1.3,274,44,15,1,0.01509639,0.013316489,69323,,,,,,,,,,,,,,,
-10199,89,201301,155,3,0,7232013,1020,0.528,2.834,16.48,U,2.322,58.99929,-173.06505,M-25,104,106,8.9,1.6,320,44,15,1,0.013616801,0.012592236,69323,1,129,2,,,,,,,,,,1814.008928,,1
-10200,89,201301,156,3,0,7232013,1258,0.56,2.987,17.171,U,2.303,59.33133,-173.14486,N-25,97,99,9.1,0.4,320,44,15,1,0.014953706,0.013272057,69323,1,122,3,,,,,,,,,,1525.293277,,1
-10201,89,201301,157,3,0,7232013,1529,0.564,3.077,17.971,U,2.212,59.50137,-172.8854,ON2524,91,93,9.3,-0.6,320,44,15,1,0.016121958,0.013671951,69323,1,114,2,,,,,,,,,,1235.46965,,1
-10202,89,201301,158,3,0,7232013,1753,0.553,3.048,17.49,U,2.211,59.68225,-173.24139,O-25,93,95,8.8,-0.2,320,44,15,1,0.015542569,0.013543096,69323,1,121,2,,,,,,,,,,1486.780796,,1
-10202,89,201301,158,3,0,7232013,1753,0.553,3.048,17.49,U,2.211,59.68225,-173.24139,O-25,93,95,8.8,-0.2,320,44,15,1,0.015542569,0.013543096,69323,1,122,2,,,,,,,,,,1525.293277,,1
-10202,89,201301,158,3,0,7232013,1753,0.553,3.048,17.49,U,2.211,59.68225,-173.24139,O-25,93,95,8.8,-0.2,320,44,15,1,0.015542569,0.013543096,69323,1,127,2,,,,,,,,,,1728.041942,,1
-10203,89,201301,159,3,0,7242013,743,0.531,2.887,16.645,U,2.255,59.83139,-172.92008,PO2524,79,81,8.9,-1.2,274,44,15,2,0.014010338,0.012827729,69323,1,123,2,,,,,,,,,,1564.476714,,1
-10204,89,201301,160,3,0,7242013,1008,0.536,2.93,15.86,U,3.241,59.98886,-172.58311,P-24,64,67,8.1,-1.4,229,44,15,1,0.013548426,0.01301879,69323,1,91,2,,,,,,,,,,613.4156496,,1
-10205,89,201301,161,3,0,7242013,1212,0.547,2.94,16.925,U,2,59.83482,-172.24537,PO2423,73,75,9,-1.4,274,44,15,1,0.014507549,0.013063223,69323,,,,,,,,,,,,,,,
-10245,89,201301,162,3,0,7242013,1455,0.561,3.111,15.683,U,2,60.16278,-172.32795,QP2423,55,57,2.8,0.7,229,44,15,1,0.014224833,0.013823022,69323,1,124,2,,,,,,,,,,1604.3372,,1
-10245,89,201301,162,3,0,7242013,1455,0.561,3.111,15.683,U,2,60.16278,-172.32795,QP2423,55,57,2.8,0.7,229,44,15,1,0.014224833,0.013823022,69323,1,66,2,,,,,,,,,,226.1071067,,1
-10245,89,201301,162,3,0,7242013,1455,0.561,3.111,15.683,U,2,60.16278,-172.32795,QP2423,55,57,2.8,0.7,229,44,15,1,0.014224833,0.013823022,69323,2,70,2,0,0,0,,,,,,,318.6343604,,1
-10245,89,201301,162,3,0,7242013,1455,0.561,3.111,15.683,U,2,60.16278,-172.32795,QP2423,55,57,2.8,0.7,229,44,15,1,0.014224833,0.013823022,69323,2,78,2,0,0,0,,,,,,,407.356644,,1
-10246,89,201301,163,3,0,7242013,1729,0.548,3.025,15.186,U,2,60.17635,-173.01953,QP2524,57,59,8.7,-0.6,229,44,15,1,0.013393276,0.013440901,69323,1,133,2,,,,,,,,,,1994.556459,,1
-10246,89,201301,163,3,0,7242013,1729,0.548,3.025,15.186,U,2,60.17635,-173.01953,QP2524,57,59,8.7,-0.6,229,44,15,1,0.013393276,0.013440901,69323,2,69,2,0,0,0,,,,,,,308.3951163,,1
-10246,89,201301,163,3,0,7242013,1729,0.548,3.025,15.186,U,2,60.17635,-173.01953,QP2524,57,59,8.7,-0.6,229,44,15,1,0.013393276,0.013440901,69323,1,92,2,,,,,,,,,,634.6039561,,1
-10246,89,201301,163,3,0,7242013,1729,0.548,3.025,15.186,U,2,60.17635,-173.01953,QP2524,57,59,8.7,-0.6,229,44,15,1,0.013393276,0.013440901,69323,1,79,2,,,,,,,,,,395.3037324,,1
-10246,89,201301,163,3,0,7242013,1729,0.548,3.025,15.186,U,2,60.17635,-173.01953,QP2524,57,59,8.7,-0.6,229,44,15,1,0.013393276,0.013440901,69323,1,87,2,,,,,,,,,,533.4533897,,1
-10246,89,201301,163,3,0,7242013,1729,0.548,3.025,15.186,U,2,60.17635,-173.01953,QP2524,57,59,8.7,-0.6,229,44,15,1,0.013393276,0.013440901,69323,1,114,2,,,,,,,,,,1235.46965,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,76,2,,,,,,,,,,350.5005606,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,79,2,,,,,,,,,,395.3037324,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,127,2,,,,,,,,,,1728.041942,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,85,2,,,,,,,,,,496.2644523,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,97,2,,,,,,,,,,748.0272264,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,121,2,,,,,,,,,,1486.780796,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,80,2,,,,,,,,,,411.059789,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,120,2,,,,,,,,,,1448.933185,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,66,2,,,,,,,,,,226.1071067,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,109,2,,,,,,,,,,1074.755706,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,2,41,2,0,0,0,,,,,,,94.61051592,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,147,2,,,,,,,,,,2722.081427,,1
-10247,89,201301,164,3,0,7252013,739,0.504,2.687,15.503,U,2.544,60.29622,-173.37991,Q-25,61,64,9.2,-0.8,229,44,15,2,0.01214511,0.011939075,69323,1,108,2,,,,,,,,,,1044.413812,,1
